SNPID	CHR	POS	BF	LNBF	SEGNUMBER	LOCUS	islet_atac
rs9956342	chr18	58085645	-0.47738	-0.739442459545249	37	MC4R.chr18_57739289	0
rs185641144	chr18	58085782	-0.32907	-1.11148478489078	37	MC4R.chr18_57739289	0
rs111582750	chr18	58085844	-0.57369	-0.555666098239144	37	MC4R.chr18_57739289	0
rs111718521	chr18	58085845	-0.3065	-1.18253752360587	37	MC4R.chr18_57739289	0
rs62097831	chr18	58085908	-0.77109	-0.259950180713891	37	MC4R.chr18_57739289	0
rs80013415	chr18	58086153	-0.57838	-0.547524186882031	37	MC4R.chr18_57739289	0
rs73457624	chr18	58086165	-0.76772	-0.26433019564446	37	MC4R.chr18_57739289	0
rs1943229	chr18	58086458	-0.56657	-0.568154640393061	37	MC4R.chr18_57739289	0
rs117298954	chr18	58086539	-0.63129	-0.459989934063495	37	MC4R.chr18_57739289	0
rs76386643	chr18	58086971	-0.5618	-0.576609364311994	37	MC4R.chr18_57739289	0
rs62097836	chr18	58086995	-0.80685	-0.214617501594776	37	MC4R.chr18_57739289	0
rs9952028	chr18	58087231	-0.72012	-0.328337414192715	37	MC4R.chr18_57739289	0
rs9963451	chr18	58087397	-0.5492	-0.599292605088321	37	MC4R.chr18_57739289	0
rs62097837	chr18	58087775	-0.22807	-1.47810267960408	37	MC4R.chr18_57739289	0
chr18:58087805:D	chr18	58087805	-0.55198	-0.59424346524549	37	MC4R.chr18_57739289	0
rs9955085	chr18	58087832	-0.54878	-0.600057646383217	37	MC4R.chr18_57739289	0
rs139806266	chr18	58087882	-0.35536	-1.03462391883602	37	MC4R.chr18_57739289	0
rs8097129	chr18	58088188	-0.73608	-0.306416470508031	37	MC4R.chr18_57739289	0
rs8098772	chr18	58088276	-0.72667	-0.31928282472167	37	MC4R.chr18_57739289	0
chr18:58088334:I	chr18	58088334	-0.72882	-0.316328491041903	37	MC4R.chr18_57739289	0
rs55670435	chr18	58088422	-0.81403	-0.205758058621872	37	MC4R.chr18_57739289	0
rs9958083	chr18	58088565	-0.72832	-0.31701476692428	37	MC4R.chr18_57739289	0
rs9955689	chr18	58088677	-0.7337	-0.309655053262188	37	MC4R.chr18_57739289	0
rs9966277	chr18	58088689	-0.71806	-0.331202147965701	37	MC4R.chr18_57739289	0
chr18:58088722:I	chr18	58088722	-0.72705	-0.318760028022642	37	MC4R.chr18_57739289	0
rs73457630	chr18	58088922	-0.62428	-0.471156293307784	37	MC4R.chr18_57739289	0
rs7243559	chr18	58088946	-0.81448	-0.205205406183197	37	MC4R.chr18_57739289	1
rs7243700	chr18	58088988	-0.87285	-0.135991559211348	37	MC4R.chr18_57739289	1
rs7244984	chr18	58089123	-0.72173	-0.326104171249081	37	MC4R.chr18_57739289	1
rs7244109	chr18	58089158	-0.87344	-0.13531584094869	37	MC4R.chr18_57739289	1
rs73457635	chr18	58089187	-0.62725	-0.466410093735605	37	MC4R.chr18_57739289	1
rs7238300	chr18	58089214	-0.71632	-0.333628284489482	37	MC4R.chr18_57739289	1
rs77155809	chr18	58089376	-0.20859	-1.5673846762031	37	MC4R.chr18_57739289	0
rs191991595	chr18	58089420	-0.42792	-0.848819016759142	37	MC4R.chr18_57739289	0
rs183802380	chr18	58089512	-0.17327	-1.75290420745938	37	MC4R.chr18_57739289	0
rs149011986	chr18	58089552	-0.84899	-0.163707871303173	37	MC4R.chr18_57739289	0
chr18:58089578:I	chr18	58089578	-0.1518	-1.88519141402061	37	MC4R.chr18_57739289	0
chr18:58089606:D	chr18	58089606	-0.67077	-0.399328972752315	37	MC4R.chr18_57739289	0
chr18:58089607:D	chr18	58089607	-0.38114	-0.964588517281907	37	MC4R.chr18_57739289	0
rs193101527	chr18	58089608	-0.55197	-0.594261582008025	37	MC4R.chr18_57739289	0
chr18:58089609:I	chr18	58089609	-0.70179	-0.354121065008351	37	MC4R.chr18_57739289	0
rs4940485	chr18	58089610	-0.63745	-0.450279436398006	37	MC4R.chr18_57739289	0
rs112093843	chr18	58089724	-0.66162	-0.413063905983495	37	MC4R.chr18_57739289	0
rs9967591	chr18	58089979	-0.70182	-0.354078318091466	37	MC4R.chr18_57739289	0
rs112546716	chr18	58090192	-0.62329	-0.47274337893473	37	MC4R.chr18_57739289	0
rs4497796	chr18	58090217	-0.74683	-0.291917696723454	37	MC4R.chr18_57739289	0
rs184282913	chr18	58090543	-0.07658	-2.56941933293299	37	MC4R.chr18_57739289	0
rs189931931	chr18	58090580	-0.12513	-2.07840208210517	37	MC4R.chr18_57739289	0
rs9955380	chr18	58090621	-0.8019	-0.220771367169154	37	MC4R.chr18_57739289	0
chr18:58090701:I	chr18	58090701	-0.16408	-1.80740116521801	37	MC4R.chr18_57739289	0
rs11872252	chr18	58090827	-0.48144	-0.730973666100402	37	MC4R.chr18_57739289	0
rs117206432	chr18	58091145	0.00021	-8.46840302724681	37	MC4R.chr18_57739289	0
rs138017951	chr18	58091445	-0.35674	-1.03074805385198	37	MC4R.chr18_57739289	0
chr18:58091655:I	chr18	58091655	-0.3456	-1.06247324205224	37	MC4R.chr18_57739289	0
rs62097839	chr18	58091687	-0.79778	-0.225922408764646	37	MC4R.chr18_57739289	0
chr18:58091843:D	chr18	58091843	-0.79786	-0.22582213551997	37	MC4R.chr18_57739289	0
rs72973951	chr18	58092205	-0.75569	-0.280124039807341	37	MC4R.chr18_57739289	0
rs186795657	chr18	58092410	-0.42733	-0.850198730512067	37	MC4R.chr18_57739289	0
rs190896107	chr18	58092727	-0.1088	-2.2182439445603	37	MC4R.chr18_57739289	0
rs78536446	chr18	58092770	-0.75789	-0.277217022604017	37	MC4R.chr18_57739289	0
rs73964761	chr18	58092776	-0.80408	-0.218056512265653	37	MC4R.chr18_57739289	0
rs138629113	chr18	58092882	-0.46087	-0.774639271415347	37	MC4R.chr18_57739289	0
rs34092067	chr18	58093220	-0.90344	-0.101545579566722	37	MC4R.chr18_57739289	0
rs111299096	chr18	58093236	-0.16006	-1.83220653404324	37	MC4R.chr18_57739289	0
rs189992318	chr18	58093423	-0.2498	-1.38709468129066	37	MC4R.chr18_57739289	0
rs11662632	chr18	58093429	-0.92482	-0.0781561550002912	37	MC4R.chr18_57739289	0
rs182660426	chr18	58093635	-0.00172	-6.36543098815677	37	MC4R.chr18_57739289	0
rs188461192	chr18	58093654	0.0016	-6.4377516497364	37	MC4R.chr18_57739289	0
rs140897473	chr18	58093681	-0.30919	-1.17379930431839	37	MC4R.chr18_57739289	0
rs17701204	chr18	58093812	-0.58918	-0.52902353930108	37	MC4R.chr18_57739289	0
rs117981120	chr18	58093977	-0.54069	-0.614909177309314	37	MC4R.chr18_57739289	0
rs8096899	chr18	58094046	-0.42534	-0.854866429887156	37	MC4R.chr18_57739289	0
rs181687370	chr18	58094200	-0.66174	-0.412882549436027	37	MC4R.chr18_57739289	0
rs7229100	chr18	58094338	-0.78499	-0.242084300134372	37	MC4R.chr18_57739289	0
rs62097159	chr18	57727147	-0.65885	-0.417259387990876	38	MC4R.rs17066842	0
rs62098760	chr18	57727449	0.10348	-2.26837692166431	38	MC4R.rs17066842	0
rs80256076	chr18	57727759	-0.75729	-0.278009007756094	38	MC4R.rs17066842	0
rs3862706	chr18	57728033	-0.82078	-0.197500171334234	38	MC4R.rs17066842	0
rs4566278	chr18	57728712	-0.67283	-0.396262581543415	38	MC4R.rs17066842	0
rs3897645	chr18	57728947	-0.59357	-0.521600127489667	38	MC4R.rs17066842	0
rs3897644	chr18	57729069	-0.70145	-0.354605657817356	38	MC4R.rs17066842	0
rs111428852	chr18	57729103	0.14089	-1.95977583491695	38	MC4R.rs17066842	0
rs4121765	chr18	57730096	-0.83347	-0.182157570240484	38	MC4R.rs17066842	0
rs28395227	chr18	57730239	-0.35693	-1.03021559485976	38	MC4R.rs17066842	0
rs76587484	chr18	57730720	-0.42017	-0.867095887693963	38	MC4R.rs17066842	0
rs9959028	chr18	57730948	-0.9247	-0.0782859183985441	38	MC4R.rs17066842	0
rs117946587	chr18	57731673	-0.58688	-0.532934909354092	38	MC4R.rs17066842	0
rs11874042	chr18	57731909	-0.89488	-0.111065647908859	38	MC4R.rs17066842	0
rs11664406	chr18	57731977	-0.88391	-0.12340003148223	38	MC4R.rs17066842	0
rs7241023	chr18	57732303	-0.8851	-0.122054646007306	38	MC4R.rs17066842	0
chr18:57732390:I	chr18	57732390	-0.88115	-0.126527406471759	38	MC4R.rs17066842	0
rs4940926	chr18	57732418	-0.5263	-0.641883886622404	38	MC4R.rs17066842	0
rs7242335	chr18	57732430	-0.90084	-0.104427617609226	38	MC4R.rs17066842	0
rs78882232	chr18	57732494	-0.24003	-1.42699136345199	38	MC4R.rs17066842	0
rs4940927	chr18	57732689	-0.62537	-0.469411804408608	38	MC4R.rs17066842	0
rs7243413	chr18	57732720	0.09772	-2.3256490325926	38	MC4R.rs17066842	0
rs79209887	chr18	57733252	-0.89021	-0.116297889032788	38	MC4R.rs17066842	0
rs68191244	chr18	57733386	-0.63897	-0.447897774063518	38	MC4R.rs17066842	0
rs147845652	chr18	57733387	-0.21856	-1.52069470259971	38	MC4R.rs17066842	0
rs141478647	chr18	57733422	-0.58625	-0.534008959221648	38	MC4R.rs17066842	0
rs8089163	chr18	57733472	-0.89843	-0.107106483417297	38	MC4R.rs17066842	0
rs8089315	chr18	57733618	-0.90102	-0.104227824061893	38	MC4R.rs17066842	0
rs78386288	chr18	57733924	-0.89276	-0.113437491226153	38	MC4R.rs17066842	0
rs7228430	chr18	57733925	-0.63487	-0.454335025457797	38	MC4R.rs17066842	0
rs7228753	chr18	57734101	-0.64412	-0.439870234832342	38	MC4R.rs17066842	0
rs1942869	chr18	57734606	-0.88644	-0.12054183765349	38	MC4R.rs17066842	0
rs1942868	chr18	57734835	-0.88279	-0.124667932257732	38	MC4R.rs17066842	0
rs7234864	chr18	57734857	-0.60968	-0.494821049624275	38	MC4R.rs17066842	1
rs8090646	chr18	57735065	-0.89125	-0.115130307253631	38	MC4R.rs17066842	1
rs7238484	chr18	57735552	-0.57754	-0.548977574915569	38	MC4R.rs17066842	0
rs12966111	chr18	57735675	-0.57966	-0.545313554224664	38	MC4R.rs17066842	0
rs185861013	chr18	57735765	-0.00332	-5.70779049605374	38	MC4R.rs17066842	0
rs150604283	chr18	57735766	-0.05588	-2.88454874459338	38	MC4R.rs17066842	0
rs4479345	chr18	57735792	-0.57993	-0.544847872380427	38	MC4R.rs17066842	0
chr18:57735846:D	chr18	57735846	-0.86177	-0.1487668652673	38	MC4R.rs17066842	1
rs36030660	chr18	57735945	-0.57825	-0.547748977870588	38	MC4R.rs17066842	1
rs1942867	chr18	57736270	-0.57694	-0.550017004016152	38	MC4R.rs17066842	0
rs12957506	chr18	57736702	-0.88086	-0.126856576002713	38	MC4R.rs17066842	0
rs140012740	chr18	57737269	-0.27689	-1.28413496357797	38	MC4R.rs17066842	0
rs12956571	chr18	57737289	-0.39234	-0.935626468180897	38	MC4R.rs17066842	0
rs7231154	chr18	57738097	-0.90597	-0.0987490860701728	38	MC4R.rs17066842	0
rs116749103	chr18	57738247	-0.80174	-0.220970913202592	38	MC4R.rs17066842	0
rs117983625	chr18	57738289	-0.22867	-1.47547536277113	38	MC4R.rs17066842	0
chr18:57738556:I	chr18	57738556	-0.91452	-0.0893559415161106	38	MC4R.rs17066842	0
rs7241535	chr18	57738602	-0.58	-0.544727175441672	38	MC4R.rs17066842	0
rs11664369	chr18	57739072	-0.56884	-0.564156079477641	38	MC4R.rs17066842	0
rs11664212	chr18	57739179	-0.89513	-0.110786319858596	38	MC4R.rs17066842	0
rs76219097	chr18	57739356	-0.50427	-0.684643440068725	38	MC4R.rs17066842	0
chr18:57739413:I	chr18	57739413	-0.92692	-0.075888017032457	38	MC4R.rs17066842	0
rs11664327	chr18	57739623	-0.9485	-0.0528734896070681	38	MC4R.rs17066842	0
rs11152208	chr18	57739798	-0.93995	-0.0619285966221667	38	MC4R.rs17066842	0
rs7231987	chr18	57739840	-0.58626	-0.53399190179783	38	MC4R.rs17066842	0
rs17772546	chr18	57739856	-0.86618	-0.143662539823981	38	MC4R.rs17066842	0
rs188352743	chr18	57740114	-0.21983	-1.51490075861011	38	MC4R.rs17066842	0
rs11152210	chr18	57740612	-0.7155	-0.334773679985631	38	MC4R.rs17066842	0
rs12963533	chr18	57740710	-0.73104	-0.313287101167176	38	MC4R.rs17066842	0
rs36190479	chr18	57740906	-0.71912	-0.329727036716993	38	MC4R.rs17066842	0
rs147046345	chr18	57741085	-0.61724	-0.482497351779133	38	MC4R.rs17066842	0
rs71357686	chr18	57741114	-0.71716	-0.332456311254911	38	MC4R.rs17066842	0
rs143914146	chr18	57741195	-0.27532	-1.28982122145197	38	MC4R.rs17066842	0
rs17699902	chr18	57741406	-0.94384	-0.0577986187273719	38	MC4R.rs17066842	0
rs72982930	chr18	57742493	-0.7171	-0.332539978093608	38	MC4R.rs17066842	1
rs1942865	chr18	57743605	-0.94437	-0.057237240476098	38	MC4R.rs17066842	0
rs1942864	chr18	57743658	-0.95106	-0.0501781269442808	38	MC4R.rs17066842	0
rs141031919	chr18	57743853	-0.37674	-0.976199984628064	38	MC4R.rs17066842	0
rs7240566	chr18	57744189	-0.72578	-0.320508340383331	38	MC4R.rs17066842	0
rs149018460	chr18	57744506	-0.56327	-0.573996192088911	38	MC4R.rs17066842	0
rs78798269	chr18	57744516	-0.75867	-0.276188378740567	38	MC4R.rs17066842	0
rs11520442	chr18	57744576	-0.71258	-0.338863092440583	38	MC4R.rs17066842	0
rs55645784	chr18	57745302	-0.72068	-0.327560068234638	38	MC4R.rs17066842	0
rs117762819	chr18	57745645	-0.57758	-0.548908318041797	38	MC4R.rs17066842	0
rs28825716	chr18	57745837	-0.9517	-0.0495054199038394	38	MC4R.rs17066842	0
rs184362161	chr18	57746060	0.09888	-2.31384828527276	38	MC4R.rs17066842	0
rs1942862	chr18	57746321	-0.94484	-0.0567396779926299	38	MC4R.rs17066842	0
rs1942861	chr18	57746344	-0.95196	-0.0492322618802251	38	MC4R.rs17066842	0
rs190183066	chr18	57747037	-0.5064	-0.680428408152171	38	MC4R.rs17066842	0
rs150573617	chr18	57747055	-0.51002	-0.673305338346406	38	MC4R.rs17066842	0
rs72982934	chr18	57747215	-0.72517	-0.321349168855627	38	MC4R.rs17066842	0
rs57940982	chr18	57747471	-0.98956	-0.0104948790926516	38	MC4R.rs17066842	0
rs180762005	chr18	57747831	-0.27916	-1.27597018483319	38	MC4R.rs17066842	0
rs8092496	chr18	57747974	-0.72838	-0.316932388946613	38	MC4R.rs17066842	0
rs79100779	chr18	57748321	-0.2367	-1.4409617624622	38	MC4R.rs17066842	0
rs116938447	chr18	57748444	0.00232	-6.06618809330392	38	MC4R.rs17066842	0
rs145964339	chr18	57748990	-0.51277	-0.667927877427099	38	MC4R.rs17066842	0
rs17066562	chr18	57749028	-0.70063	-0.355775348695896	38	MC4R.rs17066842	0
rs35578933	chr18	57749186	-0.72528	-0.321197491789598	38	MC4R.rs17066842	0
rs80331670	chr18	57749821	-0.41306	-0.884162418122633	38	MC4R.rs17066842	0
rs151300293	chr18	57749839	0.15234	-1.88164041403749	38	MC4R.rs17066842	0
rs9958519	chr18	57750780	-0.95762	-0.0433042394092723	38	MC4R.rs17066842	0
rs17066564	chr18	57750897	-0.71354	-0.337516781968808	38	MC4R.rs17066842	0
rs12957347	chr18	57751014	-0.72705	-0.318760028022642	38	MC4R.rs17066842	0
rs143106961	chr18	57751129	0.15643	-1.85514665340846	38	MC4R.rs17066842	0
rs188723011	chr18	57751139	0.15666	-1.85367742704304	38	MC4R.rs17066842	0
rs148249240	chr18	57751140	0.15655	-1.85437983120972	38	MC4R.rs17066842	0
rs4299252	chr18	57751185	-0.71584	-0.334298600680372	38	MC4R.rs17066842	0
chr18:57751326:D	chr18	57751326	-0.92491	-0.0780588435006982	38	MC4R.rs17066842	0
rs8091524	chr18	57751960	-0.69879	-0.358405011070764	38	MC4R.rs17066842	0
rs150521704	chr18	57752302	-0.31931	-1.14159286124258	38	MC4R.rs17066842	0
rs7237076	chr18	57752803	-0.72539	-0.321045837726012	38	MC4R.rs17066842	0
rs148566383	chr18	57753956	-0.37946	-0.969006089546149	38	MC4R.rs17066842	1
rs78003502	chr18	57753964	-0.09362	-2.36851124311021	38	MC4R.rs17066842	1
rs8084085	chr18	57754018	-0.69087	-0.369803606054103	38	MC4R.rs17066842	1
rs10503036	chr18	57754221	-0.9444	-0.0572054737707792	38	MC4R.rs17066842	1
rs190823204	chr18	57754599	-0.06449	-2.74124510595985	38	MC4R.rs17066842	0
rs6567154	chr18	57754901	-0.71726	-0.332316882077735	38	MC4R.rs17066842	0
rs192179469	chr18	57755015	-0.19994	-1.6097379574431	38	MC4R.rs17066842	0
rs77232216	chr18	57755040	-0.80593	-0.215758388882306	38	MC4R.rs17066842	0
rs6567155	chr18	57755117	-0.72403	-0.322922450990799	38	MC4R.rs17066842	0
rs6567156	chr18	57755322	-0.9111	-0.0931026182623243	38	MC4R.rs17066842	0
rs17772623	chr18	57755545	-0.80787	-0.21335412449451	38	MC4R.rs17066842	0
rs17772634	chr18	57755624	-0.81206	-0.208181049924695	38	MC4R.rs17066842	0
rs72982950	chr18	57755691	-0.63078	-0.460798130166343	38	MC4R.rs17066842	0
rs189187440	chr18	57755753	-0.25811	-1.35436942833552	38	MC4R.rs17066842	0
rs193251877	chr18	57755956	-0.12595	-2.07187027618352	38	MC4R.rs17066842	0
rs1942860	chr18	57756055	-0.707	-0.346724613085564	38	MC4R.rs17066842	0
rs8094501	chr18	57756733	-0.90823	-0.0962576284921188	38	MC4R.rs17066842	0
rs150434898	chr18	57756947	-0.49298	-0.707286673713667	38	MC4R.rs17066842	0
chr18:57757381:D	chr18	57757381	-0.33323	-1.09892233672804	38	MC4R.rs17066842	0
rs17699998	chr18	57757470	-0.94436	-0.0572478296021246	38	MC4R.rs17066842	0
chr18:57757489:I	chr18	57757489	-0.33358	-1.09787256233311	38	MC4R.rs17066842	0
rs11665227	chr18	57757628	-0.91929	-0.0841536460134284	38	MC4R.rs17066842	0
rs138123926	chr18	57757813	-0.26012	-1.34661221598119	38	MC4R.rs17066842	0
rs11662368	chr18	57757978	-0.72949	-0.315409619132444	38	MC4R.rs17066842	0
rs8086895	chr18	57758635	-0.93031	-0.0722374150447151	38	MC4R.rs17066842	0
rs35386941	chr18	57758855	-0.93378	-0.0685144145371634	38	MC4R.rs17066842	0
rs35981845	chr18	57758860	-0.92865	-0.0740233603487862	38	MC4R.rs17066842	0
rs150740113	chr18	57759027	-0.14363	-1.94051473053841	38	MC4R.rs17066842	0
rs12956755	chr18	57759059	-0.92796	-0.0747666505731927	38	MC4R.rs17066842	0
rs56341826	chr18	57759196	-0.94439	-0.0572160625604278	38	MC4R.rs17066842	0
rs12970713	chr18	57759242	-0.93073	-0.0717860545074559	38	MC4R.rs17066842	0
rs139596326	chr18	57759275	-0.27009	-1.30900004219364	38	MC4R.rs17066842	0
rs111854251	chr18	57759669	-0.00397	-5.52898918428304	38	MC4R.rs17066842	0
rs147311891	chr18	57759684	-0.8304	-0.185847766570513	38	MC4R.rs17066842	0
rs66513369	chr18	57759742	-0.82265	-0.195224442149478	38	MC4R.rs17066842	0
rs72982961	chr18	57759769	-0.93107	-0.071420816561619	38	MC4R.rs17066842	0
rs9945307	chr18	57759983	-0.93222	-0.0701864406501722	38	MC4R.rs17066842	0
rs77670761	chr18	57760016	-0.94532	-0.0562317844700516	38	MC4R.rs17066842	0
rs188661971	chr18	57760559	-0.08199	-2.50115799037405	38	MC4R.rs17066842	0
rs12454740	chr18	57760623	-0.94095	-0.0608652757712751	38	MC4R.rs17066842	0
rs145400956	chr18	57760710	-0.24041	-1.42540947984846	38	MC4R.rs17066842	0
rs9948303	chr18	57760766	-0.94434	-0.0572690081905725	38	MC4R.rs17066842	0
rs35918659	chr18	57761524	-0.70908	-0.343786923836553	38	MC4R.rs17066842	0
rs59109051	chr18	57761656	-0.93818	-0.0638134507313279	38	MC4R.rs17066842	0
rs75804914	chr18	57761980	-0.15697	-1.85170057469502	38	MC4R.rs17066842	0
rs73443435	chr18	57762215	-0.94377	-0.0578727865904708	38	MC4R.rs17066842	1
rs80342469	chr18	57762687	-0.91111	-0.0930916425789507	38	MC4R.rs17066842	0
rs9954940	chr18	57762904	-0.94398	-0.0576502995017501	38	MC4R.rs17066842	0
rs140988093	chr18	57764199	-0.39643	-0.925255798259805	38	MC4R.rs17066842	0
rs183703753	chr18	57764714	-0.37703	-0.975430519103279	38	MC4R.rs17066842	0
rs137917517	chr18	57764937	-0.20249	-1.59706477637096	38	MC4R.rs17066842	0
rs73443450	chr18	57765895	-0.9337	-0.0686000914922569	38	MC4R.rs17066842	0
rs73443456	chr18	57766142	-0.94247	-0.0592511904052908	38	MC4R.rs17066842	0
rs1539952	chr18	57766512	-0.63318	-0.457000537071083	38	MC4R.rs17066842	0
rs1942870	chr18	57767185	-0.90533	-0.0994557608635634	38	MC4R.rs17066842	0
rs189627088	chr18	57767562	-0.39524	-0.928262103655375	38	MC4R.rs17066842	0
rs11660783	chr18	57767635	-0.68418	-0.379534238084815	38	MC4R.rs17066842	0
rs17066582	chr18	57768527	-0.91394	-0.0899903551969713	38	MC4R.rs17066842	0
rs150444443	chr18	57768765	-0.08582	-2.45550319941876	38	MC4R.rs17066842	0
rs8091355	chr18	57768839	-0.40868	-0.894822825258914	38	MC4R.rs17066842	0
rs9962427	chr18	57769303	-0.90169	-0.103484498700798	38	MC4R.rs17066842	0
rs7232835	chr18	57769718	-0.92445	-0.0785563129057752	38	MC4R.rs17066842	0
rs144151426	chr18	57770107	-0.12534	-2.07672523418561	38	MC4R.rs17066842	0
rs117820895	chr18	57770345	-0.56839	-0.564947476158149	38	MC4R.rs17066842	0
rs188144240	chr18	57771575	-0.33602	-1.09058459698088	38	MC4R.rs17066842	0
rs62095984	chr18	57771877	-0.40344	-0.907727501213667	38	MC4R.rs17066842	0
chr18:57771897:D	chr18	57771897	-0.0929	-2.37623163316234	38	MC4R.rs17066842	0
rs149886963	chr18	57772359	-0.39853	-0.919972501276781	38	MC4R.rs17066842	0
rs9952286	chr18	57773192	-0.90977	-0.0945634586699585	38	MC4R.rs17066842	0
rs181284174	chr18	57773331	-0.3124	-1.16347086101661	38	MC4R.rs17066842	0
rs187207011	chr18	57774314	-0.22124	-1.50850719385566	38	MC4R.rs17066842	0
rs9966951	chr18	57775295	-0.92101	-0.0822843850224745	38	MC4R.rs17066842	0
rs77479762	chr18	57775423	-0.2699	-1.30970375895818	38	MC4R.rs17066842	0
rs10503035	chr18	57775490	-0.86656	-0.143223928138336	38	MC4R.rs17066842	0
rs17700028	chr18	57775684	-0.97329	-0.0270731939269335	38	MC4R.rs17066842	0
rs190147398	chr18	57775888	-0.37974	-0.968268470966868	38	MC4R.rs17066842	0
rs187488508	chr18	57776283	-0.15598	-1.85802748507979	38	MC4R.rs17066842	0
rs11664167	chr18	57776391	-0.92123	-0.0820455453478981	38	MC4R.rs17066842	0
rs11663538	chr18	57776646	0.17451	-1.74577323239136	38	MC4R.rs17066842	0
rs149218897	chr18	57776813	-0.48197	-0.729873407532468	38	MC4R.rs17066842	0
rs143216856	chr18	57777026	-0.58446	-0.537066934971218	38	MC4R.rs17066842	0
rs183845996	chr18	57777534	-0.31965	-1.1405286317694	38	MC4R.rs17066842	0
rs9963708	chr18	57777987	-0.91794	-0.0856232499747945	38	MC4R.rs17066842	0
rs9951795	chr18	57777991	-0.9293	-0.0733236644188434	38	MC4R.rs17066842	0
rs150784432	chr18	57778341	-0.06906	-2.67277958702029	38	MC4R.rs17066842	0
rs184853974	chr18	57779453	0.0413	-3.18689277901515	38	MC4R.rs17066842	0
rs187803085	chr18	57779642	-0.09865	-2.31617704651351	38	MC4R.rs17066842	0
rs28564801	chr18	57780253	-0.62559	-0.469060074533523	38	MC4R.rs17066842	0
rs34110521	chr18	57780326	-0.61722	-0.482529754611143	38	MC4R.rs17066842	0
rs948760	chr18	57781188	-0.92663	-0.0762009300937354	38	MC4R.rs17066842	0
chr18:57781250:D	chr18	57781250	-0.56541	-0.570204147285491	38	MC4R.rs17066842	0
rs183217561	chr18	57782780	-0.34894	-1.05285529133038	38	MC4R.rs17066842	0
rs8092668	chr18	57783111	-0.65773	-0.418960766213499	38	MC4R.rs17066842	0
rs72982972	chr18	57783681	-0.97016	-0.0302942726336007	38	MC4R.rs17066842	0
rs9956784	chr18	57784461	-0.91513	-0.0886891472957939	38	MC4R.rs17066842	0
rs75069525	chr18	57785040	-0.54616	-0.604843305872112	38	MC4R.rs17066842	0
rs1942878	chr18	57785211	-0.4967	-0.699769056868832	38	MC4R.rs17066842	0
rs149081756	chr18	57785530	-0.33587	-1.0910310986478	38	MC4R.rs17066842	0
rs144822636	chr18	57785563	-0.14324	-1.94323373385191	38	MC4R.rs17066842	0
rs186177540	chr18	57785776	-0.13648	-1.99157719523877	38	MC4R.rs17066842	0
rs17700058	chr18	57786392	-0.09311	-2.3739736890817	38	MC4R.rs17066842	0
